solar,iid,datetime,h
3.9050000000000002,0,2011-08-13,13.0
3.935,0,2011-08-13,14.0
3.555,0,2011-08-13,15.0
3.23,0,2011-08-13,16.0
3.375,0,2011-08-13,17.0
1.98,0,2011-08-13,18.0
0.985,0,2011-08-13,19.0
0.275,0,2011-08-13,20.0
0.0,0,2011-08-13,21.0
0.0,0,2011-08-13,22.0
0.0,0,2011-08-13,23.0
0.0,0,2011-08-14,0.0
0.0,0,2011-08-14,1.0
0.0,0,2011-08-14,2.0
0.0,0,2011-08-14,3.0
0.0,0,2011-08-14,4.0
0.0,0,2011-08-14,5.0
0.0,0,2011-08-14,6.0
0.0,0,2011-08-14,7.0
0.025,0,2011-08-14,8.0
0.6900000000000001,0,2011-08-14,9.0
2.0250000000000004,0,2011-08-14,10.0
4.75,0,2011-08-14,11.0
3.9000000000000004,0,2011-08-14,12.0
5.75,0,2011-08-14,13.0
6.21,0,2011-08-14,14.0
6.305000000000001,0,2011-08-14,15.0
5.41,0,2011-08-14,16.0
3.8099999999999996,0,2011-08-14,17.0
2.3899999999999997,0,2011-08-14,18.0
1.225,0,2011-08-14,19.0
0.195,0,2011-08-14,20.0
0.0,0,2011-08-14,21.0
0.0,0,2011-08-14,22.0
0.0,0,2011-08-14,23.0
0.0,0,2011-08-15,0.0
0.0,0,2011-08-15,1.0
0.0,0,2011-08-15,2.0
0.0,0,2011-08-15,3.0
0.0,0,2011-08-15,4.0
0.0,0,2011-08-15,5.0
0.0,0,2011-08-15,6.0
0.0,0,2011-08-15,7.0
0.07500000000000001,0,2011-08-15,8.0
0.6799999999999999,0,2011-08-15,9.0
1.9700000000000002,0,2011-08-15,10.0
3.9750000000000005,0,2011-08-15,11.0
5.654999999999999,0,2011-08-15,12.0
6.390000000000001,0,2011-08-15,13.0
7.09,0,2011-08-15,14.0
6.695,0,2011-08-15,15.0
6.42,0,2011-08-15,16.0
4.58,0,2011-08-15,17.0
2.9499999999999997,0,2011-08-15,18.0
1.585,0,2011-08-15,19.0
0.36,0,2011-08-15,20.0
0.0,0,2011-08-15,21.0
0.0,0,2011-08-15,22.0
0.0,0,2011-08-15,23.0
0.0,0,2011-08-16,0.0
0.0,0,2011-08-16,1.0
0.0,0,2011-08-16,2.0
0.0,0,2011-08-16,3.0
0.0,0,2011-08-16,4.0
0.0,0,2011-08-16,5.0
0.0,0,2011-08-16,6.0
0.0,0,2011-08-16,7.0
0.14,0,2011-08-16,8.0
0.855,0,2011-08-16,9.0
2.2699999999999996,0,2011-08-16,10.0
4.3149999999999995,0,2011-08-16,11.0
4.81,0,2011-08-16,12.0
6.01,0,2011-08-16,13.0
6.7700000000000005,0,2011-08-16,14.0
6.680000000000001,0,2011-08-16,15.0
6.215,0,2011-08-16,16.0
4.02,0,2011-08-16,17.0
2.66,0,2011-08-16,18.0
1.2349999999999999,0,2011-08-16,19.0
0.255,0,2011-08-16,20.0
0.0,0,2011-08-16,21.0
0.0,0,2011-08-16,22.0
0.0,0,2011-08-16,23.0
0.0,0,2011-08-17,0.0
0.0,0,2011-08-17,1.0
0.0,0,2011-08-17,2.0
0.0,0,2011-08-17,3.0
0.0,0,2011-08-17,4.0
0.0,0,2011-08-17,5.0
0.0,0,2011-08-17,6.0
0.0,0,2011-08-17,7.0
0.255,0,2011-08-17,8.0
0.845,0,2011-08-17,9.0
2.625,0,2011-08-17,10.0
3.545,0,2011-08-17,11.0
5.62,0,2011-08-17,12.0
5.38,0,2011-08-17,13.0
6.050000000000001,0,2011-08-17,14.0
6.365,0,2011-08-17,15.0
5.674999999999999,0,2011-08-17,16.0
3.6199999999999997,0,2011-08-17,17.0
3.24,0,2011-08-17,18.0
1.4000000000000001,0,2011-08-17,19.0
0.20500000000000002,0,2011-08-17,20.0
0.0,0,2011-08-17,21.0
0.0,0,2011-08-17,22.0
0.0,0,2011-08-17,23.0
0.0,0,2011-08-18,0.0
0.0,0,2011-08-18,1.0
0.0,0,2011-08-18,2.0
0.0,0,2011-08-18,3.0
0.0,0,2011-08-18,4.0
0.0,0,2011-08-18,5.0
0.0,0,2011-08-18,6.0
0.0,0,2011-08-18,7.0
0.11499999999999999,0,2011-08-18,8.0
0.5700000000000001,0,2011-08-18,9.0
0.835,0,2011-08-18,10.0
3.41,0,2011-08-18,11.0
6.365,0,2011-08-18,12.0
6.72,0,2011-08-18,13.0
3.0500000000000003,0,2011-08-18,14.0
5.79,0,2011-08-18,15.0
6.140000000000001,0,2011-08-18,16.0
5.105,0,2011-08-18,17.0
3.5349999999999997,0,2011-08-18,18.0
1.2950000000000002,0,2011-08-18,19.0
0.165,0,2011-08-18,20.0
0.0,0,2011-08-18,21.0
0.0,0,2011-08-18,22.0
0.0,0,2011-08-18,23.0
0.0,0,2011-08-19,0.0
0.0,0,2011-08-19,1.0
0.0,0,2011-08-19,2.0
0.0,0,2011-08-19,3.0
0.0,0,2011-08-19,4.0
0.0,0,2011-08-19,5.0
0.0,0,2011-08-19,6.0
0.0,0,2011-08-19,7.0
0.23000000000000004,0,2011-08-19,8.0
1.775,0,2011-08-19,9.0
2.4,0,2011-08-19,10.0
3.04,0,2011-08-19,11.0
2.5250000000000004,0,2011-08-19,12.0
6.645,0,2011-08-19,13.0
5.220000000000001,0,2011-08-19,14.0
5.505000000000001,0,2011-08-19,15.0
5.510000000000001,0,2011-08-19,16.0
3.49,0,2011-08-19,17.0
1.2449999999999999,0,2011-08-19,18.0
0.7949999999999999,0,2011-08-19,19.0
0.14,0,2011-08-19,20.0
0.0,0,2011-08-19,21.0
0.0,0,2011-08-19,22.0
0.0,0,2011-08-19,23.0
0.0,0,2011-08-20,0.0
0.0,0,2011-08-20,1.0
0.0,0,2011-08-20,2.0
0.0,0,2011-08-20,3.0
0.0,0,2011-08-20,4.0
0.0,0,2011-08-20,5.0
0.0,0,2011-08-20,6.0
0.0,0,2011-08-20,7.0
0.54,0,2011-08-20,8.0
1.31,0,2011-08-20,9.0
2.37,0,2011-08-20,10.0
3.9050000000000002,0,2011-08-20,11.0
5.3500000000000005,0,2011-08-20,12.0
6.99,0,2011-08-20,13.0
6.895,0,2011-08-20,14.0
7.155,0,2011-08-20,15.0
6.545,0,2011-08-20,16.0
5.275,0,2011-08-20,17.0
2.935,0,2011-08-20,18.0
1.55,0,2011-08-20,19.0
0.22500000000000003,0,2011-08-20,20.0
0.0,0,2011-08-20,21.0
0.0,0,2011-08-20,22.0
0.0,0,2011-08-20,23.0
0.0,0,2011-08-21,0.0
0.0,0,2011-08-21,1.0
0.0,0,2011-08-21,2.0
0.0,0,2011-08-21,3.0
0.0,0,2011-08-21,4.0
0.0,0,2011-08-21,5.0
0.0,0,2011-08-21,6.0
0.0,0,2011-08-21,7.0
0.14,0,2011-08-21,8.0
1.705,0,2011-08-21,9.0
3.68,0,2011-08-21,10.0
4.96,0,2011-08-21,11.0
5.82,0,2011-08-21,12.0
6.98,0,2011-08-21,13.0
7.25,0,2011-08-21,14.0
7.029999999999999,0,2011-08-21,15.0
6.36,0,2011-08-21,16.0
5.17,0,2011-08-21,17.0
3.28,0,2011-08-21,18.0
1.495,0,2011-08-21,19.0
0.185,0,2011-08-21,20.0
0.0,0,2011-08-21,21.0
0.0,0,2011-08-21,22.0
0.0,0,2011-08-21,23.0
0.0,0,2011-08-22,0.0
0.0,0,2011-08-22,1.0
0.0,0,2011-08-22,2.0
0.0,0,2011-08-22,3.0
0.0,0,2011-08-22,4.0
0.0,0,2011-08-22,5.0
0.0,0,2011-08-22,6.0
0.0,0,2011-08-22,7.0
0.73,0,2011-08-22,8.0
2.31,0,2011-08-22,9.0
3.02,0,2011-08-22,10.0
4.6,0,2011-08-22,11.0
5.37,0,2011-08-22,12.0
6.379999999999999,0,2011-08-22,13.0
7.25,0,2011-08-22,14.0
7.005000000000001,0,2011-08-22,15.0
5.78,0,2011-08-22,16.0
2.87,0,2011-08-22,17.0
1.545,0,2011-08-22,18.0
0.9799999999999999,0,2011-08-22,19.0
0.16,0,2011-08-22,20.0
0.0,0,2011-08-22,21.0
0.0,0,2011-08-22,22.0
0.0,0,2011-08-22,23.0
0.0,0,2011-08-23,0.0
0.0,0,2011-08-23,1.0
0.0,0,2011-08-23,2.0
0.0,0,2011-08-23,3.0
0.0,0,2011-08-23,4.0
0.0,0,2011-08-23,5.0
0.0,0,2011-08-23,6.0
0.0,0,2011-08-23,7.0
0.2,0,2011-08-23,8.0
1.655,0,2011-08-23,9.0
3.0199999999999996,0,2011-08-23,10.0
5.995,0,2011-08-23,11.0
6.02,0,2011-08-23,12.0
6.550000000000001,0,2011-08-23,13.0
7.255,0,2011-08-23,14.0
7.1049999999999995,0,2011-08-23,15.0
5.535,0,2011-08-23,16.0
5.2749999999999995,0,2011-08-23,17.0
3.0050000000000003,0,2011-08-23,18.0
1.245,0,2011-08-23,19.0
0.185,0,2011-08-23,20.0
0.0,0,2011-08-23,21.0
0.0,0,2011-08-23,22.0
0.0,0,2011-08-23,23.0
0.0,0,2011-08-24,0.0
0.0,0,2011-08-24,1.0
0.0,0,2011-08-24,2.0
0.0,0,2011-08-24,3.0
0.0,0,2011-08-24,4.0
0.0,0,2011-08-24,5.0
0.0,0,2011-08-24,6.0
0.0,0,2011-08-24,7.0
0.265,0,2011-08-24,8.0
1.7550000000000001,0,2011-08-24,9.0
3.6049999999999995,0,2011-08-24,10.0
4.94,0,2011-08-24,11.0
5.92,0,2011-08-24,12.0
6.949999999999999,0,2011-08-24,13.0
7.085000000000001,0,2011-08-24,14.0
6.815,0,2011-08-24,15.0
6.035,0,2011-08-24,16.0
5.05,0,2011-08-24,17.0
3.4200000000000004,0,2011-08-24,18.0
1.25,0,2011-08-24,19.0
0.14,0,2011-08-24,20.0
0.0,0,2011-08-24,21.0
0.0,0,2011-08-24,22.0
0.0,0,2011-08-24,23.0
0.0,0,2011-08-25,0.0
0.0,0,2011-08-25,1.0
0.0,0,2011-08-25,2.0
0.0,0,2011-08-25,3.0
0.0,0,2011-08-25,4.0
0.0,0,2011-08-25,5.0
0.0,0,2011-08-25,6.0
0.0,0,2011-08-25,7.0
0.105,0,2011-08-25,8.0
0.855,0,2011-08-25,9.0
1.5099999999999998,0,2011-08-25,10.0
4.055,0,2011-08-25,11.0
3.3199999999999994,0,2011-08-25,12.0
2.14,0,2011-08-25,13.0
2.335,0,2011-08-25,14.0
3.995,0,2011-08-25,15.0
3.99,0,2011-08-25,16.0
5.34,0,2011-08-25,17.0
1.825,0,2011-08-25,18.0
0.77,0,2011-08-25,19.0
0.105,0,2011-08-25,20.0
0.0,0,2011-08-25,21.0
0.0,0,2011-08-25,22.0
0.0,0,2011-08-25,23.0
0.0,0,2011-08-26,0.0
0.0,0,2011-08-26,1.0
0.0,0,2011-08-26,2.0
0.0,0,2011-08-26,3.0
0.0,0,2011-08-26,4.0
0.0,0,2011-08-26,5.0
0.0,0,2011-08-26,6.0
0.0,0,2011-08-26,7.0
0.1,0,2011-08-26,8.0
0.895,0,2011-08-26,9.0
2.05,0,2011-08-26,10.0
4.07,0,2011-08-26,11.0
6.35,0,2011-08-26,12.0
6.86,0,2011-08-26,13.0
7.045,0,2011-08-26,14.0
6.845,0,2011-08-26,15.0
6.1899999999999995,0,2011-08-26,16.0
4.51,0,2011-08-26,17.0
2.93,0,2011-08-26,18.0
1.275,0,2011-08-26,19.0
0.14,0,2011-08-26,20.0
0.0,0,2011-08-26,21.0
0.0,0,2011-08-26,22.0
0.0,0,2011-08-26,23.0
0.0,0,2011-08-27,0.0
0.0,0,2011-08-27,1.0
0.0,0,2011-08-27,2.0
0.0,0,2011-08-27,3.0
0.0,0,2011-08-27,4.0
0.0,0,2011-08-27,5.0
0.0,0,2011-08-27,6.0
0.0,0,2011-08-27,7.0
0.07,0,2011-08-27,8.0
0.63,0,2011-08-27,9.0
1.77,0,2011-08-27,10.0
2.75,0,2011-08-27,11.0
4.125,0,2011-08-27,12.0
4.015000000000001,0,2011-08-27,13.0
2.475,0,2011-08-27,14.0
2.8900000000000006,0,2011-08-27,15.0
1.615,0,2011-08-27,16.0
1.1,0,2011-08-27,17.0
0.675,0,2011-08-27,18.0
0.16,0,2011-08-27,19.0
0.06,0,2011-08-27,20.0
0.0,0,2011-08-27,21.0
0.0,0,2011-08-27,22.0
0.0,0,2011-08-27,23.0
0.0,0,2011-08-28,0.0
0.0,0,2011-08-28,1.0
0.0,0,2011-08-28,2.0
0.0,0,2011-08-28,3.0
0.0,0,2011-08-28,4.0
0.0,0,2011-08-28,5.0
0.0,0,2011-08-28,6.0
0.0,0,2011-08-28,7.0
0.28500000000000003,0,2011-08-28,8.0
1.625,0,2011-08-28,9.0
1.8450000000000002,0,2011-08-28,10.0
2.495,0,2011-08-28,11.0
3.505,0,2011-08-28,12.0
2.66,0,2011-08-28,13.0
3.41,0,2011-08-28,14.0
4.5200000000000005,0,2011-08-28,15.0
3.715,0,2011-08-28,16.0
2.41,0,2011-08-28,17.0
1.56,0,2011-08-28,18.0
0.6100000000000001,0,2011-08-28,19.0
0.1,0,2011-08-28,20.0
0.0,0,2011-08-28,21.0
0.0,0,2011-08-28,22.0
0.0,0,2011-08-28,23.0
0.0,0,2011-08-29,0.0
0.0,0,2011-08-29,1.0
0.0,0,2011-08-29,2.0
0.0,0,2011-08-29,3.0
0.0,0,2011-08-29,4.0
0.0,0,2011-08-29,5.0
0.0,0,2011-08-29,6.0
0.0,0,2011-08-29,7.0
0.405,0,2011-08-29,8.0
1.4300000000000002,0,2011-08-29,9.0
3.0,0,2011-08-29,10.0
4.699999999999999,0,2011-08-29,11.0
6.355,0,2011-08-29,12.0
6.174999999999999,0,2011-08-29,13.0
5.915,0,2011-08-29,14.0
5.84,0,2011-08-29,15.0
2.57,0,2011-08-29,16.0
4.025,0,2011-08-29,17.0
2.26,0,2011-08-29,18.0
1.09,0,2011-08-29,19.0
0.115,0,2011-08-29,20.0
0.0,0,2011-08-29,21.0
0.0,0,2011-08-29,22.0
0.0,0,2011-08-29,23.0
0.0,0,2011-08-30,0.0
0.0,0,2011-08-30,1.0
0.0,0,2011-08-30,2.0
0.0,0,2011-08-30,3.0
0.0,0,2011-08-30,4.0
0.0,0,2011-08-30,5.0
0.0,0,2011-08-30,6.0
0.0,0,2011-08-30,7.0
0.295,0,2011-08-30,8.0
1.7349999999999999,0,2011-08-30,9.0
3.235,0,2011-08-30,10.0
5.005,0,2011-08-30,11.0
5.1,0,2011-08-30,12.0
6.44,0,2011-08-30,13.0
5.1450000000000005,0,2011-08-30,14.0
4.574999999999999,0,2011-08-30,15.0
3.94,0,2011-08-30,16.0
2.335,0,2011-08-30,17.0
1.79,0,2011-08-30,18.0
0.865,0,2011-08-30,19.0
0.1,0,2011-08-30,20.0
0.0,0,2011-08-30,21.0
0.0,0,2011-08-30,22.0
0.0,0,2011-08-30,23.0
0.0,0,2011-08-31,0.0
0.0,0,2011-08-31,1.0
0.0,0,2011-08-31,2.0
0.0,0,2011-08-31,3.0
0.0,0,2011-08-31,4.0
0.0,0,2011-08-31,5.0
0.0,0,2011-08-31,6.0
0.0,0,2011-08-31,7.0
0.395,0,2011-08-31,8.0
1.865,0,2011-08-31,9.0
3.5749999999999997,0,2011-08-31,10.0
2.705,0,2011-08-31,11.0
5.16,0,2011-08-31,12.0
4.875,0,2011-08-31,13.0
5.52,0,2011-08-31,14.0
3.3400000000000003,0,2011-08-31,15.0
1.04,0,2011-08-31,16.0
1.6150000000000002,0,2011-08-31,17.0
1.315,0,2011-08-31,18.0
1.285,0,2011-08-31,19.0
0.205,0,2011-08-31,20.0
0.0,0,2011-08-31,21.0
0.0,0,2011-08-31,22.0
0.0,0,2011-08-31,23.0
0.0,0,2011-09-01,0.0
0.0,0,2011-09-01,1.0
0.0,0,2011-09-01,2.0
0.0,0,2011-09-01,3.0
0.0,0,2011-09-01,4.0
0.0,0,2011-09-01,5.0
0.0,0,2011-09-01,6.0
0.0,0,2011-09-01,7.0
0.21,0,2011-09-01,8.0
1.355,0,2011-09-01,9.0
1.06,0,2011-09-01,10.0
2.1500000000000004,0,2011-09-01,11.0
4.625,0,2011-09-01,12.0
3.11,0,2011-09-01,13.0
2.2,0,2011-09-01,14.0
2.1750000000000003,0,2011-09-01,15.0
3.325,0,2011-09-01,16.0
1.805,0,2011-09-01,17.0
0.825,0,2011-09-01,18.0
0.785,0,2011-09-01,19.0
0.12,0,2011-09-01,20.0
0.0,0,2011-09-01,21.0
0.0,0,2011-09-01,22.0
0.0,0,2011-09-01,23.0
0.0,0,2011-09-02,0.0
0.0,0,2011-09-02,1.0
0.0,0,2011-09-02,2.0
0.0,0,2011-09-02,3.0
0.0,0,2011-09-02,4.0
0.0,0,2011-09-02,5.0
0.0,0,2011-09-02,6.0
0.0,0,2011-09-02,7.0
0.21,0,2011-09-02,8.0
1.6150000000000002,0,2011-09-02,9.0
3.4350000000000005,0,2011-09-02,10.0
4.585,0,2011-09-02,11.0
6.095000000000001,0,2011-09-02,12.0
5.84,0,2011-09-02,13.0
5.025,0,2011-09-02,14.0
2.6099999999999994,0,2011-09-02,15.0
2.075,0,2011-09-02,16.0
2.455,0,2011-09-02,17.0
2.6100000000000003,0,2011-09-02,18.0
0.8049999999999999,0,2011-09-02,19.0
0.125,0,2011-09-02,20.0
0.0,0,2011-09-02,21.0
0.0,0,2011-09-02,22.0
0.0,0,2011-09-02,23.0
0.0,0,2011-09-03,0.0
0.0,0,2011-09-03,1.0
0.0,0,2011-09-03,2.0
0.0,0,2011-09-03,3.0
0.0,0,2011-09-03,4.0
0.0,0,2011-09-03,5.0
0.0,0,2011-09-03,6.0
0.0,0,2011-09-03,7.0
0.065,0,2011-09-03,8.0
1.4049999999999998,0,2011-09-03,9.0
3.5999999999999996,0,2011-09-03,10.0
5.255,0,2011-09-03,11.0
6.325,0,2011-09-03,12.0
5.130000000000001,0,2011-09-03,13.0
5.74,0,2011-09-03,14.0
3.9099999999999997,0,2011-09-03,15.0
1.8800000000000003,0,2011-09-03,16.0
2.6999999999999997,0,2011-09-03,17.0
3.3099999999999996,0,2011-09-03,18.0
1.375,0,2011-09-03,19.0
0.13,0,2011-09-03,20.0
0.0,0,2011-09-03,21.0
0.0,0,2011-09-03,22.0
0.0,0,2011-09-03,23.0
0.0,0,2011-09-04,0.0
0.0,0,2011-09-04,1.0
0.0,0,2011-09-04,2.0
0.0,0,2011-09-04,3.0
0.0,0,2011-09-04,4.0
0.0,0,2011-09-04,5.0
0.0,0,2011-09-04,6.0
0.0,0,2011-09-04,7.0
0.325,0,2011-09-04,8.0
1.1400000000000001,0,2011-09-04,9.0
1.29,0,2011-09-04,10.0
2.585,0,2011-09-04,11.0
4.115,0,2011-09-04,12.0
5.49,0,2011-09-04,13.0
6.035,0,2011-09-04,14.0
4.625,0,2011-09-04,15.0
1.73,0,2011-09-04,16.0
1.72,0,2011-09-04,17.0
1.415,0,2011-09-04,18.0
0.58,0,2011-09-04,19.0
0.02,0,2011-09-04,20.0
0.0,0,2011-09-04,21.0
0.0,0,2011-09-04,22.0
0.0,0,2011-09-04,23.0
0.0,0,2011-09-05,0.0
0.0,0,2011-09-05,1.0
0.0,0,2011-09-05,2.0
0.0,0,2011-09-05,3.0
0.0,0,2011-09-05,4.0
0.0,0,2011-09-05,5.0
0.0,0,2011-09-05,6.0
0.0,0,2011-09-05,7.0
0.02,0,2011-09-05,8.0
0.455,0,2011-09-05,9.0
1.795,0,2011-09-05,10.0
5.2700000000000005,0,2011-09-05,11.0
5.395,0,2011-09-05,12.0
5.645,0,2011-09-05,13.0
3.7649999999999997,0,2011-09-05,14.0
4.355,0,2011-09-05,15.0
5.22,0,2011-09-05,16.0
1.9449999999999998,0,2011-09-05,17.0
1.465,0,2011-09-05,18.0
0.725,0,2011-09-05,19.0
0.065,0,2011-09-05,20.0
0.0,0,2011-09-05,21.0
0.0,0,2011-09-05,22.0
0.0,0,2011-09-05,23.0
0.0,0,2011-09-06,0.0
0.0,0,2011-09-06,1.0
0.0,0,2011-09-06,2.0
0.0,0,2011-09-06,3.0
0.0,0,2011-09-06,4.0
0.0,0,2011-09-06,5.0
0.0,0,2011-09-06,6.0
0.0,0,2011-09-06,7.0
0.2,0,2011-09-06,8.0
1.4699999999999998,0,2011-09-06,9.0
3.63,0,2011-09-06,10.0
4.625,0,2011-09-06,11.0
5.09,0,2011-09-06,12.0
5.375,0,2011-09-06,13.0
5.43,0,2011-09-06,14.0
5.18,0,2011-09-06,15.0
4.635,0,2011-09-06,16.0
2.4600000000000004,0,2011-09-06,17.0
1.945,0,2011-09-06,18.0
0.48000000000000004,0,2011-09-06,19.0
0.035,0,2011-09-06,20.0
0.0,0,2011-09-06,21.0
0.0,0,2011-09-06,22.0
0.0,0,2011-09-06,23.0
0.0,0,2011-09-07,0.0
0.0,0,2011-09-07,1.0
0.0,0,2011-09-07,2.0
0.0,0,2011-09-07,3.0
0.0,0,2011-09-07,4.0
0.0,0,2011-09-07,5.0
0.0,0,2011-09-07,6.0
0.0,0,2011-09-07,7.0
0.195,0,2011-09-07,8.0
1.435,0,2011-09-07,9.0
2.945,0,2011-09-07,10.0
4.085,0,2011-09-07,11.0
3.7800000000000002,0,2011-09-07,12.0
5.28,0,2011-09-07,13.0
5.41,0,2011-09-07,14.0
5.2,0,2011-09-07,15.0
4.63,0,2011-09-07,16.0
3.6100000000000003,0,2011-09-07,17.0
2.2600000000000002,0,2011-09-07,18.0
0.7050000000000001,0,2011-09-07,19.0
0.065,0,2011-09-07,20.0
0.0,0,2011-09-07,21.0
0.0,0,2011-09-07,22.0
0.0,0,2011-09-07,23.0
0.0,0,2011-09-08,0.0
0.0,0,2011-09-08,1.0
0.0,0,2011-09-08,2.0
0.0,0,2011-09-08,3.0
0.0,0,2011-09-08,4.0
0.0,0,2011-09-08,5.0
0.0,0,2011-09-08,6.0
0.0,0,2011-09-08,7.0
0.095,0,2011-09-08,8.0
0.7,0,2011-09-08,9.0
2.8000000000000003,0,2011-09-08,10.0
4.1,0,2011-09-08,11.0
6.18,0,2011-09-08,12.0
6.675,0,2011-09-08,13.0
6.975,0,2011-09-08,14.0
6.735,0,2011-09-08,15.0
6.029999999999999,0,2011-09-08,16.0
4.955,0,2011-09-08,17.0
3.2350000000000003,0,2011-09-08,18.0
1.085,0,2011-09-08,19.0
0.065,0,2011-09-08,20.0
0.0,0,2011-09-08,21.0
0.0,0,2011-09-08,22.0
0.0,0,2011-09-08,23.0
0.0,0,2011-09-09,0.0
0.0,0,2011-09-09,1.0
0.0,0,2011-09-09,2.0
0.0,0,2011-09-09,3.0
0.0,0,2011-09-09,4.0
0.0,0,2011-09-09,5.0
0.0,0,2011-09-09,6.0
0.0,0,2011-09-09,7.0
0.195,0,2011-09-09,8.0
1.62,0,2011-09-09,9.0
3.625,0,2011-09-09,10.0
4.775,0,2011-09-09,11.0
5.1850000000000005,0,2011-09-09,12.0
6.175,0,2011-09-09,13.0
6.385,0,2011-09-09,14.0
5.365,0,2011-09-09,15.0
5.525,0,2011-09-09,16.0
3.4949999999999997,0,2011-09-09,17.0
2.67,0,2011-09-09,18.0
1.085,0,2011-09-09,19.0
0.105,0,2011-09-09,20.0
0.0,0,2011-09-09,21.0
0.0,0,2011-09-09,22.0
0.0,0,2011-09-09,23.0
0.0,0,2011-09-10,0.0
0.0,0,2011-09-10,1.0
0.0,0,2011-09-10,2.0
0.0,0,2011-09-10,3.0
0.0,0,2011-09-10,4.0
0.0,0,2011-09-10,5.0
0.0,0,2011-09-10,6.0
0.0,0,2011-09-10,7.0
0.205,0,2011-09-10,8.0
1.48,0,2011-09-10,9.0
3.34,0,2011-09-10,10.0
5.1000000000000005,0,2011-09-10,11.0
2.6350000000000002,0,2011-09-10,12.0
2.1,0,2011-09-10,13.0
2.035,0,2011-09-10,14.0
0.75,0,2011-09-10,15.0
0.785,0,2011-09-10,16.0
0.7849999999999999,0,2011-09-10,17.0
1.02,0,2011-09-10,18.0
0.315,0,2011-09-10,19.0
0.095,0,2011-09-10,20.0
0.0,0,2011-09-10,21.0
0.0,0,2011-09-10,22.0
0.0,0,2011-09-10,23.0
0.0,0,2011-09-11,0.0
0.0,0,2011-09-11,1.0
0.0,0,2011-09-11,2.0
0.0,0,2011-09-11,3.0
0.0,0,2011-09-11,4.0
0.0,0,2011-09-11,5.0
0.0,0,2011-09-11,6.0
0.0,0,2011-09-11,7.0
0.065,0,2011-09-11,8.0
2.025,0,2011-09-11,9.0
3.425,0,2011-09-11,10.0
4.9350000000000005,0,2011-09-11,11.0
4.824999999999999,0,2011-09-11,12.0
5.545,0,2011-09-11,13.0
6.4350000000000005,0,2011-09-11,14.0
5.725,0,2011-09-11,15.0
5.025,0,2011-09-11,16.0
4.55,0,2011-09-11,17.0
2.6,0,2011-09-11,18.0
0.84,0,2011-09-11,19.0
0.08,0,2011-09-11,20.0
0.0,0,2011-09-11,21.0
0.0,0,2011-09-11,22.0
0.0,0,2011-09-11,23.0
0.0,0,2011-09-12,0.0
0.0,0,2011-09-12,1.0
0.0,0,2011-09-12,2.0
0.0,0,2011-09-12,3.0
0.0,0,2011-09-12,4.0
0.0,0,2011-09-12,5.0
0.0,0,2011-09-12,6.0
0.0,0,2011-09-12,7.0
0.165,0,2011-09-12,8.0
1.005,0,2011-09-12,9.0
1.425,0,2011-09-12,10.0
3.835,0,2011-09-12,11.0
2.625,0,2011-09-12,12.0
3.115,0,2011-09-12,13.0
5.875,0,2011-09-12,14.0
5.949999999999999,0,2011-09-12,15.0
5.095000000000001,0,2011-09-12,16.0
3.0700000000000003,0,2011-09-12,17.0
1.5750000000000002,0,2011-09-12,18.0
0.6000000000000001,0,2011-09-12,19.0
0.02,0,2011-09-12,20.0
0.0,0,2011-09-12,21.0
0.0,0,2011-09-12,22.0
0.0,0,2011-09-12,23.0
0.0,0,2011-09-13,0.0
0.0,0,2011-09-13,1.0
0.0,0,2011-09-13,2.0
0.0,0,2011-09-13,3.0
0.0,0,2011-09-13,4.0
0.0,0,2011-09-13,5.0
0.0,0,2011-09-13,6.0
0.0,0,2011-09-13,7.0
0.1,0,2011-09-13,8.0
1.52,0,2011-09-13,9.0
2.76,0,2011-09-13,10.0
5.375,0,2011-09-13,11.0
6.325,0,2011-09-13,12.0
7.0600000000000005,0,2011-09-13,13.0
6.365,0,2011-09-13,14.0
4.9399999999999995,0,2011-09-13,15.0
4.835000000000001,0,2011-09-13,16.0
3.58,0,2011-09-13,17.0
2.385,0,2011-09-13,18.0
0.835,0,2011-09-13,19.0
0.035,0,2011-09-13,20.0
0.0,0,2011-09-13,21.0
0.0,0,2011-09-13,22.0
0.0,0,2011-09-13,23.0
0.0,0,2011-09-14,0.0
0.0,0,2011-09-14,1.0
0.0,0,2011-09-14,2.0
0.0,0,2011-09-14,3.0
0.0,0,2011-09-14,4.0
0.0,0,2011-09-14,5.0
0.0,0,2011-09-14,6.0
0.0,0,2011-09-14,7.0
0.055,0,2011-09-14,8.0
0.925,0,2011-09-14,9.0
3.315,0,2011-09-14,10.0
4.99,0,2011-09-14,11.0
5.865,0,2011-09-14,12.0
5.789999999999999,0,2011-09-14,13.0
4.609999999999999,0,2011-09-14,14.0
4.005,0,2011-09-14,15.0
2.09,0,2011-09-14,16.0
1.8050000000000002,0,2011-09-14,17.0
0.9949999999999999,0,2011-09-14,18.0
0.49,0,2011-09-14,19.0
0.035,0,2011-09-14,20.0
0.0,0,2011-09-14,21.0
0.0,0,2011-09-14,22.0
0.0,0,2011-09-14,23.0
0.0,0,2011-09-15,0.0
0.0,0,2011-09-15,1.0
0.0,0,2011-09-15,2.0
0.0,0,2011-09-15,3.0
0.0,0,2011-09-15,4.0
0.0,0,2011-09-15,5.0
0.0,0,2011-09-15,6.0
0.0,0,2011-09-15,7.0
0.205,0,2011-09-15,8.0
